scope,wave,native,clean_name,clean_label,native_label
pooled:WBES_pooled_establishment.dta,"2019,2023",l4b,wbes_low_skilled_2019_2023,WBES 2019-2023: Permanent full-time low-skilled production workers,"Num. of Permanent, Full-Time Low-skilled Production Workers, Last FY"
pooled:WBES_pooled_establishment.dta,2006,l4b_v2,wbes_spending_land_2006,WBES 2006: Spending on the purchase of land and buildings,Land and buildings
pooled:WBES_pooled_establishment.dta,2006,l4c,wbes_spending_technology,WBES 2006: Spending on the purchase of information technology,Information technology
pooled:WBES_pooled_establishment.dta,"2006,2011,2019,2023",l5,wbes_female_employees,WBES: Full-time female employees at the end of the last fiscal year,Num. Full-Time Employees At End of Last FY: Female
pooled:WBES_pooled_establishment.dta,"2019,2023",l5a,wbes_female_production_2019_2023,"WBES 2019-2023: Full-time female production workers, last fiscal year",Num. Full-Time Employees At End of Last FY: Female Production Workers
pooled:WBES_pooled_establishment.dta,2006,l5a_v2,wbes_book_value_machinery_2006,"WBES 2006: Net book value of machinery, vehicles and equipment at year end","Machinery, vehicles and equipment"
pooled:WBES_pooled_establishment.dta,"2019,2023",l5b,wbes_female_non_prod_2019_2023,"WBES 2019-2023: Full-time female non-production workers, last fiscal year",Num. Full-Time Employees At End of Last FY: Female Non-Production Workers
pooled:WBES_pooled_establishment.dta,2006,l5b_v2,wbes_book_value_land_2006,WBES 2006: Net book value of land and buildings at the end of the year,Land and buildings
pooled:WBES_pooled_establishment.dta,"2006,2011,2019,2023",l6,wbes_temporary_employees,WBES: Full-time temporary employees at the end of the last fiscal year,Num. Full-Time Temporary Employees At End of Last FY
pooled:WBES_pooled_establishment.dta,"2006,2011,2019,2023",l6a,wbes_female_temporary,WBES: Female temporary full-time workers employed throughout the year,"Female Temporary, Full-Time Workers Employed Throughout Last FY"
pooled:WBES_pooled_establishment.dta,2006,l6a_2006,wbes_buying_cost_machinery,"WBES 2006: Cost of buying the machinery and equipment used, as they were","All machinery, vehicules and equipment that you use (whether"
pooled:WBES_pooled_establishment.dta,2006,l6b,wbes_buying_cost_land,"WBES 2006: Cost of buying the land and buildings occupied, as they were",All land and buildings that you use (whether you own it or n
pooled:WBES_pooled_establishment.dta,2006,l7,wbes_replacement_cost_new,WBES 2006: Cost of replacing all equipment and machinery with new ones,"In 2005, what would have been the cost of replacing all your"
pooled:WBES_pooled_establishment.dta,"2006,2011,2019,2023",l8,wbes_avg_length_employ_full_time,WBES: Average Length of Employment of All Full-Time Temporary Employees In Last,Avg. Length of Employment of All Full-Time Temporary Employees In Last FY
pooled:WBES_pooled_establishment.dta,"2019,2023",l9b,wbes_full_time_end_last_fiscal,WBES 2019-2023: % of Full Time Workers Completed High School End of Last Fiscal,% of Full Time Workers Completed High School End of Last FY
pooled:WBES_pooled_establishment.dta,"2019,2023",l9b1,wbes_full_time_number,WBES 2019-2023: Number of Full Time Workers Completed High School,Number of Full Time Workers Completed High School
pooled:WBES_pooled_establishment.dta,"2011,2019,2023",m1a,wbes_biggest_obstacle_affecting,WBES 2011-2023: Biggest Obstacle Affecting The Operation of This Establishment,Biggest Obstacle Affecting The Operation of This Establishment
pooled:WBES_pooled_establishment.dta,"2019,2023",m1a_corruption_pos,wbes_position_corruption,WBES 2019-2023: Position of corruption,m1a: Position of corruption
pooled:WBES_pooled_establishment.dta,"2019,2023",m1a_courts_pos,wbes_position_courts,WBES 2019-2023: Position of Courts,m1a: Position of Courts
pooled:WBES_pooled_establishment.dta,"2019,2023",m1a_crime_pos,wbes_position_crime_theft,"WBES 2019-2023: Position of Crime, theft and disorder","m1a: Position of Crime, theft and disorder"
pooled:WBES_pooled_establishment.dta,"2019,2023",m1a_electricity_pos,wbes_position_electricity,WBES 2019-2023: Position of Electricity,m1a: Position  of Electricity
pooled:WBES_pooled_establishment.dta,"2019,2023",m1a_finance_pos,wbes_position_access_finance,WBES 2019-2023: Position of Access to Finance,m1a: Position of Access to Finance
pooled:WBES_pooled_establishment.dta,"2019,2023",m1a_informal_pos,wbes_position_practices,WBES 2019-2023: Position of Practices of competitors in the informal sector,m1a: Position of Practices of competitors in the informal sector
pooled:WBES_pooled_establishment.dta,"2019,2023",m1a_instability_pos,wbes_position_political,WBES 2019-2023: Position of Political instability,m1a: Position of Political instability
pooled:WBES_pooled_establishment.dta,"2019,2023",m1a_labor_pos,wbes_position_labor_regulations,WBES 2019-2023: Position of Labor regulations,m1a: Position of Labor regulations
pooled:WBES_pooled_establishment.dta,"2019,2023",m1a_land_pos,wbes_position_access_land,WBES 2019-2023: Position of Access to land,m1a: Position of Access to land
pooled:WBES_pooled_establishment.dta,"2019,2023",m1a_permit_pos,wbes_position_biz_licensing,WBES 2019-2023: Position of Business licensing and permits,m1a: Position of Business licensing and permits
pooled:WBES_pooled_establishment.dta,"2019,2023",m1a_taxadmin_pos,wbes_position_tax_administration,WBES 2019-2023: Position of Tax administration,m1a: Position of Tax administration
pooled:WBES_pooled_establishment.dta,"2019,2023",m1a_taxrate_pos,wbes_position_tax_rates,WBES 2019-2023: Position of Tax rates,m1a: Position of Tax rates
pooled:WBES_pooled_establishment.dta,"2019,2023",m1a_trade_pos,wbes_position_customs_trade,WBES 2019-2023: Position of Customs and trade regulations,m1a: Position of Customs and trade regulations
pooled:WBES_pooled_establishment.dta,"2019,2023",m1a_transport_pos,wbes_position_transport,WBES 2019-2023: Position of Transport,m1a: Position of Transport
pooled:WBES_pooled_establishment.dta,"2019,2023",m1a_workforce_pos,wbes_position_inadequately,WBES 2019-2023: Position of Inadequately educated workforce,m1a: Position of Inadequately educated workforce
pooled:WBES_pooled_establishment.dta,2011,m1d,wbes_rotation_order,WBES 2011: Rotation Order,Rotation Order
pooled:WBES_pooled_establishment.dta,2011,median_weights,wbes_unlabelled_column_median,WBES 2011: Unlabelled column median_weights as shipped by the World Bank,
pooled:WBES_pooled_establishment.dta,2023,n11,wbes_effective_income_based_tax,WBES 2023: Effective income-based tax rate,Effective income-based tax rate
pooled:WBES_pooled_establishment.dta,2023,n12,wbes_effective_consum_tax_rate,WBES 2023: Effective consumption tax rate,Effective consumption tax rate
pooled:WBES_pooled_establishment.dta,"2006,2011,2019,2023",n2a,wbes_total_labor,"WBES: Total Labor Cost (Incl. Wages, Salaries, Bonuses, Etc) In Last Fiscal Year","Total Labor Cost (Incl. Wages, Salaries, Bonuses, Etc) In Last Fiscal Year"
pooled:WBES_pooled_establishment.dta,2023,n2a1,wbes_total_labor_years,WBES 2023: Total Labor Cost 2 fiscal years ago,"Total Labor Cost (Incl. Wages, Salaries, Bonuses, Etc) 2 fiscal years ago"
pooled:WBES_pooled_establishment.dta,2023,n2a2,wbes_social_security_payments,WBES 2023: Social security payments and employment-based taxes,Social security payments and employment-based taxes
pooled:WBES_pooled_establishment.dta,"2006,2011,2019,2023",n2b,wbes_annual_costs_electricity,WBES: Total Annual Costs of Electricity In Last Fiscal Year,Total Annual Costs of Electricity In Last Fiscal Year
pooled:WBES_pooled_establishment.dta,"2006,2011,2019,2023",n2e,wbes_cost_raw_materials,WBES: Cost of Raw Materials And Intermediate Goods Used In Prod. In Last Fiscal,Cost of Raw Materials And Intermediate Goods Used In Prod. In Last Fiscal Year
pooled:WBES_pooled_establishment.dta,2023,n2e1,wbes_cost_raw_materials_2023,WBES 2023: Total Cost of Raw Materials And Intermediate Goods Used In Production,Total Cost of Raw Materials And Intermediate Goods Used In Production
pooled:WBES_pooled_establishment.dta,2019,n2e1_v2,wbes_cost_raw_materials_2019,WBES 2019: Total Cost of Raw Materials And Intermediate Goods Used In Production,Total Cost of Raw Materials And Intermediate Goods Used In Production
pooled:WBES_pooled_establishment.dta,"2019,2023",n2i,wbes_annual_cost_finished_goods,WBES 2019-2023: Total Annual Cost of Finished Goods/Materials Bought To Resell,Total Annual Cost of Finished Goods/Materials Bought To Resell In Last FY
pooled:WBES_pooled_establishment.dta,2023,n2k,wbes_total_annual_cost_water,WBES 2023: Total Annual Cost of Water,Total Annual Cost of Water
pooled:WBES_pooled_establishment.dta,2023,n2l,wbes_annual_cost_high_speed,"WBES 2023: Total Annual Cost of high-speed, fixed broadband internet","Total Annual Cost of high-speed, fixed broadband internet"
pooled:WBES_pooled_establishment.dta,2019,n2p,wbes_cost_sales_fiscal_year,WBES 2019: Total Cost of Sales In Last Fiscal Year,Total Cost of Sales In Last FY
pooled:WBES_pooled_establishment.dta,"2006,2011,2019,2023",n3,wbes_sales_three_years_ago,WBES: Total sales three fiscal years ago,What were the establishment's sales 3 years ago?
pooled:WBES_pooled_establishment.dta,2023,n3x,wbes_written_sales_3_years,WBES 2023: Sales three years ago written out in words,Please Also Write Out The Number
pooled:WBES_pooled_establishment.dta,"2019,2023",n5a,wbes_total_annual_equipment,WBES 2019-2023: Total Annual Expenditure For Purchases of Equipment In Last,Total Annual Expenditure For Purchases of Equipment In Last FY
pooled:WBES_pooled_establishment.dta,"2019,2023",n5b,wbes_total_annual_land_buildings,WBES 2019-2023: Total Annual Expenditure For Purchases of Land And Buildings In,Total Annual Expenditure For Purchases of Land And Buildings In Last FY
pooled:WBES_pooled_establishment.dta,"2019,2023",n5c,wbes_annual_equipment_prior,WBES 2019-2023: Total Annual Expenditure For Purchases of Equipment In Year,Total Annual Expenditure For Purchases of Equipment In Year Prior To Last FY
pooled:WBES_pooled_establishment.dta,"2019,2023",n5d,wbes_annual_expend_land,WBES 2019-2023: Total Annual Expenditure On Land And Buildings In Year Prior To,Total Annual Expenditure On Land And Buildings In Year Prior To Last FY
pooled:WBES_pooled_establishment.dta,"2019,2023",n7a,wbes_cost_estab_re_purchase,WBES 2019-2023: Cost For Establishment To Re-Purchase All of Its Machinery,Cost For Establishment To Re-Purchase All of Its Machinery
pooled:WBES_pooled_establishment.dta,2023,o1,wbes_estab_commercial_dispute,"WBES 2023: In the last three years, establishment had any commercial dispute?","In the last three years, establishment had any commercial dispute?"
pooled:WBES_pooled_establishment.dta,2023,o2,wbes_use_courts_arbitration,"WBES 2023: Use of courts, arbitration etc. to resolve commercial dispute","Use of courts, arbitration etc. to (or attempt to ) resolve  commercial dispute?"
pooled:WBES_pooled_establishment.dta,2023,o3a,wbes_alternative_arbitration,WBES 2023: Arbitration is a reliable alternative to the courts for disputes,Reliable alternative to courts for resolving commercial disputes: Arbitration?
pooled:WBES_pooled_establishment.dta,2023,o3b,wbes_alternative_mediation,WBES 2023: Mediation is a reliable alternative to the courts for disputes,Reliable alternative to courts for resolving commercial disputes:Mediation etc.?
pooled:WBES_pooled_establishment.dta,"2006,2011,2019,2023",panel,wbes_panel_rounds,WBES: Rounds in which the firm was interviewed,Rounds in which the firm was interviewed (panel file)
pooled:WBES_pooled_establishment.dta,2011,panel_2011,wbes_panel_data,WBES 2011: Panel data,panel data
pooled:WBES_pooled_establishment.dta,"2006,2011,2019",panelid,wbes_panel_id,WBES 2006-2019: Firm identifier shared across rounds by the World Bank panel,Firm identifier shared across rounds by the World Bank panel (blank in 2023)
pooled:WBES_pooled_establishment.dta,2011,panelnew,wbes_unlabelled_column_panelnew,WBES 2011: Unlabelled column panelnew as shipped by the World Bank,
pooled:WBES_pooled_establishment.dta,"2019,2023",r1,wbes_happened_problem_prod,WBES 2019-2023: Happened When Problem In The Production Process/Services,What Happened When Problem In The Production Process/Services Provision Arose?
pooled:WBES_pooled_establishment.dta,"2019,2023",r10,wbes_prim_way_non_managers,WBES 2019-2023: What Was The Primary Way Non-Managers Were Promoted?,What Was The Primary Way Non-Managers Were Promoted?
pooled:WBES_pooled_establishment.dta,"2019,2023",r11,wbes_performing_non_manager,WBES 2019-2023: An Under-Performing Non-Manager Reassigned or Dismissed,When Was An Under-Performing Non-Manager Reassigned or Dismissed?
pooled:WBES_pooled_establishment.dta,"2019,2023",r2,wbes_estab_monitor_prod_svc,WBES 2019-2023: Did This Establishment Monitor Any Production/Service,Did This Establishment Monitor Any Production/Service Performance Indicators?
pooled:WBES_pooled_establishment.dta,"2019,2023",r3,wbes_prod_svc_provision,WBES 2019-2023: Production/Service Provision Performance Indicators Were,How Many Production/Service Provision Performance Indicators Were Monitored?
pooled:WBES_pooled_establishment.dta,"2019,2023",r4,wbes_estab_prod_svc_provision,WBES 2019-2023: Did This Establishment Have Production/Service Provision Targets,Did This Establishment Have Production/Service Provision Targets?
pooled:WBES_pooled_establishment.dta,"2019,2023",r5,wbes_best_describes_time_frame,WBES 2019-2023: Best Describes The Time Frame of Production/Service Provision,What Best Describes The Time Frame of Production/Service Provision Targets?
pooled:WBES_pooled_establishment.dta,"2019,2023",r6,wbes_easy_achieve_prod_svc,WBES 2019-2023: How Easy To Achieve Its Production/Service Provision Targets?,How Easy To Achieve Its Production/Service Provision Targets?
pooled:WBES_pooled_establishment.dta,"2019,2023",r7,wbes_aware_prod_svc_provision,WBES 2019-2023: Aware of The Production/Service Provision Targets At This,Who Was Aware of The Production/Service Provision Targets At This Establishment?
pooled:WBES_pooled_establishment.dta,"2019,2023",r8,wbes_performance_bonuses_based,WBES 2019-2023: Was There Performance Bonuses Based On Production/Service,Was There Performance Bonuses Based On Production/Service Provision Targets?
pooled:WBES_pooled_establishment.dta,"2019,2023",r9,wbes_managers_performance,WBES 2019-2023: What Were Managers' Performance Bonuses Usually Based On?,What Were Managers' Performance Bonuses Usually Based On?
pooled:WBES_pooled_establishment.dta,2019,rwab1,wbes_estab_part_subsidiary,WBES 2019: Is this establishment part or subsidiary of a foreign multinational,Is this establishment part or subsidiary of a foreign multinational firm?
pooled:WBES_pooled_establishment.dta,2019,rwab2a,wbes_parent_firm_operate_eac,WBES 2019: Does parent firm operate in other EAC countries?,Does parent firm operate in other EAC countries?
pooled:WBES_pooled_establishment.dta,2019,rwab2b,wbes_parent_firm_operate_ssa,WBES 2019: Does parent firm operate in other SSA countries?,Does parent firm operate in other SSA countries?
pooled:WBES_pooled_establishment.dta,2019,rwab3,wbes_owner_ceo_top_manager_board,"WBES 2019: Has owner, CEO, top manager, or any of the board members of been","Has owner, CEO, top manager, or any of the board members of been elected or appo"
pooled:WBES_pooled_establishment.dta,2019,rwab4,wbes_firm_located_designated,WBES 2019: Is this firm located in a designated industrial park?,Is this firm located in a designated industrial park?
pooled:WBES_pooled_establishment.dta,2019,rwab5,wbes_estab_registered_rwanda,WBES 2019: Is this establishment registered with Rwanda Social Security Board,Is this establishment registered with Rwanda Social Security Board (RSSB)?
pooled:WBES_pooled_establishment.dta,2019,rwac1,wbes_estab_use_internet_biz,WBES 2019: Does this establishment use internet for business purposes?,Does this establishment use internet for business purposes?
pooled:WBES_pooled_establishment.dta,2019,rwac2,wbes_estab_waste_management,WBES 2019: Does this establishment have a waste management system in place?,Does this establishment have a waste management system in place?
pooled:WBES_pooled_establishment.dta,2019,rwad1,wbes_sales_government,WBES 2019: % of Sales to government?,% of Sales to government?
pooled:WBES_pooled_establishment.dta,2019,rwad2,wbes_reason_why_firm_not_export,WBES 2019: Main Reason Why Firm Did not Export Directly or Indirectly,Main Reason Why Firm Did not Export Directly or Indirectly
pooled:WBES_pooled_establishment.dta,2019,rwad3,wbes_important_barrier_expanding,WBES 2019: Most Important Barrier To Expanding Firm's Export Activiy,Most Important Barrier To Expanding Firm's Export Activiy
pooled:WBES_pooled_establishment.dta,2019,rwad4,wbes_logistics_related_obstacle,WBES 2019: Main Logistics-Related Obstacle Faced in its Direct Import and/or,Main Logistics-Related Obstacle Faced in its Direct Import and/or Export Operati
pooled:WBES_pooled_establishment.dta,2019,rwae1,wbes_firms_main_competitor,WBES 2019: Firms's Main Competitor,Firms's Main Competitor
pooled:WBES_pooled_establishment.dta,2019,rwae2,wbes_tax_breaks_incentives_via,"WBES 2019: Tax Breaks, Incentives via Reduced Social Security Contributions","Tax Breaks, Incentives via Reduced Social Security Contributions, or VAT Exempti"
pooled:WBES_pooled_establishment.dta,2019,rwae3,wbes_access_land_govt_subsidized,WBES 2019: Access To Land at a Government-Subsidized Rate Last 3 Years,Access To Land at a Government-Subsidized Rate Last 3 Yrs
pooled:WBES_pooled_establishment.dta,2019,rwae4,wbes_access_subsidized_input,WBES 2019: Access to Subsidized Input or Energy Prices Last 3 Years,Access to Subsidized Input or Energy Prices Last 3 Yrs
pooled:WBES_pooled_establishment.dta,2019,rwae5,wbes_direct_sudsidies_wage,"WBES 2019: Direct Sudsidies, (Wage, Investment, Others) Last 3 Years","Direct Sudsidies, (Wage, Investment, Others) Last 3 Yrs"
pooled:WBES_pooled_establishment.dta,2019,rwae6,wbes_competitor_practices,WBES 2019: Competitor Practices That Represent Biggest Obstacle,Competitor Practices That Represent Biggest Obstacle
pooled:WBES_pooled_establishment.dta,2019,rwae6_pos1,wbes_option_position_rwae6_1,WBES 2019: Answer option shown in position 1 of question RWAe6,RWAe6. Option in position 1
pooled:WBES_pooled_establishment.dta,2019,rwae6_pos10,wbes_option_position_rwae6_10,WBES 2019: Answer option shown in position 10 of question RWAe6,RWAe6. Option in position 10
pooled:WBES_pooled_establishment.dta,2019,rwae6_pos2,wbes_option_position_rwae6_2,WBES 2019: Answer option shown in position 2 of question RWAe6,RWAe6. Option in position 2
pooled:WBES_pooled_establishment.dta,2019,rwae6_pos3,wbes_option_position_rwae6_3,WBES 2019: Answer option shown in position 3 of question RWAe6,RWAe6. Option in position 3
pooled:WBES_pooled_establishment.dta,2019,rwae6_pos4,wbes_option_position_rwae6_4,WBES 2019: Answer option shown in position 4 of question RWAe6,RWAe6. Option in position 4
pooled:WBES_pooled_establishment.dta,2019,rwae6_pos5,wbes_option_position_rwae6_5,WBES 2019: Answer option shown in position 5 of question RWAe6,RWAe6. Option in position 5
pooled:WBES_pooled_establishment.dta,2019,rwae6_pos6,wbes_option_position_rwae6_6,WBES 2019: Answer option shown in position 6 of question RWAe6,RWAe6. Option in position 6
pooled:WBES_pooled_establishment.dta,2019,rwae6_pos7,wbes_option_position_rwae6_7,WBES 2019: Answer option shown in position 7 of question RWAe6,RWAe6. Option in position 7
pooled:WBES_pooled_establishment.dta,2019,rwae6_pos8,wbes_option_position_rwae6_8,WBES 2019: Answer option shown in position 8 of question RWAe6,RWAe6. Option in position 8
pooled:WBES_pooled_establishment.dta,2019,rwae6_pos9,wbes_option_position_rwae6_9,WBES 2019: Answer option shown in position 9 of question RWAe6,RWAe6. Option in position 9
pooled:WBES_pooled_establishment.dta,2019,rwal1,wbes_permanent_full_time_emps,"WBES 2019: Number Permanent, Full-Time Employees Under 30 Years Old At End of","Num. Permanent, Full-Time Employees Under 30 Years Old At End of Last Fiscal Yea"
pooled:WBES_pooled_establishment.dta,2019,rwal10,wbes_labor_cost_firm_reports,WBES 2019: % Labor Cost This Firm Reports for Purposes of Payroll Taxes?,% Labor Cost This Firm Reports for Purposes of Payroll Taxes?
pooled:WBES_pooled_establishment.dta,2019,rwal2a,wbes_number_permanent_managers,"WBES 2019: Number of Permanent, Full-Time Managers, Last Fiscal Year","Num. of Permanent, Full-Time Managers, Last FY"
pooled:WBES_pooled_establishment.dta,2019,rwal2b,wbes_permanent_professionals,"WBES 2019: Number of Permanent, Full-Time Professionals, Last Fiscal Year","Num. of Permanent, Full-Time Professionals, Last FY"
pooled:WBES_pooled_establishment.dta,2019,rwal2c,wbes_permanent_technicians,"WBES 2019: Number of Permanent, Full-Time Technicians and Associate","Num. of Permanent, Full-Time Technicians and Associate Professionals, Last FY"
pooled:WBES_pooled_establishment.dta,2019,rwal2d,wbes_permanent_clerical_support,"WBES 2019: Number of Permanent, Full-Time Clerical Support workers","Num. of Permanent, Full-Time Clerical Support workers, Last FY"
pooled:WBES_pooled_establishment.dta,2019,rwal2e,wbes_permanent_full_time_svc,"WBES 2019: Number of Permanent, Full-Time Service and sales workers","Num. of Permanent, Full-Time Service and sales workers, Last FY"
pooled:WBES_pooled_establishment.dta,2019,rwal2f,wbes_permanent_full_time_plant,"WBES 2019: Number of Permanent, Full-Time Plant and machine operators and","Num. of Permanent, Full-Time Plant and machine operators and assemblers, Last FY"
pooled:WBES_pooled_establishment.dta,2019,rwal2g,wbes_permanent_full_time_others,"WBES 2019: Number of Permanent, Full-Time Others, Last Fiscal Year","Num. of Permanent, Full-Time Others, Last FY"
pooled:WBES_pooled_establishment.dta,2019,rwal3a,wbes_foreign_managers,WBES 2019: Permanent full-time foreign managers in the last fiscal year,"Num. of Permanent, Full-Time Foreign Managers, Last FY"
pooled:WBES_pooled_establishment.dta,2019,rwal3b,wbes_foreign_professionals,WBES 2019: Permanent full-time foreign professionals in the last fiscal year,"Num. of Permanent, Full-Time Foreign Professionals, Last FY"
pooled:WBES_pooled_establishment.dta,2019,rwal3c,wbes_foreign_technicians,WBES 2019: Permanent full-time foreign technicians and associate staff,"Num. of Permanent, Full-Time Foreign Technicians and Associate Professionals, La"
pooled:WBES_pooled_establishment.dta,2019,rwal3d,wbes_foreign_clerical,WBES 2019: Permanent full-time foreign clerical support workers,"Num. of Permanent, Full-Time Foreign Clerical Support workers, Last FY"
pooled:WBES_pooled_establishment.dta,2019,rwal3e,wbes_foreign_service_sales,WBES 2019: Permanent full-time foreign service and sales workers,"Num. of Permanent, Full-Time Foreign Service and sales workers, Last FY"
pooled:WBES_pooled_establishment.dta,2019,rwal3f,wbes_foreign_operators,WBES 2019: Permanent full-time foreign plant and machine operators,"Num. of Permanent, Full-Time Foreign Plant and machine operators and assemblers,"
pooled:WBES_pooled_establishment.dta,2019,rwal3g,wbes_foreign_other,WBES 2019: Permanent full-time foreign workers in other occupations,"Num. of Permanent, Full-Time Foreign Others, Last FY"
pooled:WBES_pooled_establishment.dta,2019,rwal4,wbes_try_hire_new_employees,"WBES 2019: Past 2 Years, Try to Hire New Employees?","Past 2 Years, Try to Hire New Employees?"
pooled:WBES_pooled_establishment.dta,2019,rwal5,wbes_channel_used_find_employees,"WBES 2019: Past 2 Years, Main Channel Used to Find Employees?","Past 2 Years, Main Channel Used to Find Employees?"
pooled:WBES_pooled_establishment.dta,2019,rwal6,wbes_occupation_firm_faced,WBES 2019: Occupation Where Firm Faced Most Difficulties When Looking for,Occupation Where Firm Faced Most Difficulties When Looking for Employees With Re
pooled:WBES_pooled_establishment.dta,2019,rwal7,wbes_tried_to_hire,WBES 2019: Tried to hire new employees in the past two years,"Past 2 Years, Try to Hire New Employees?"
pooled:WBES_pooled_establishment.dta,2019,rwal8,wbes_important_skill_lacking,WBES 2019: Most Important Skill Lacking Employees?,Most Important Skill Lacking  Employees?
pooled:WBES_pooled_establishment.dta,2019,rwal9,wbes_support_govt_upskilling,"WBES 2019: Past 2 Years, Any Support From Government For Upskilling Employees?","Past 2 Years, Any Support From Government For Upskilling Employees?"
pooled:WBES_pooled_establishment.dta,2019,rwam1,wbes_workforce_firm_reports,WBES 2019: % or Number of its Workforce This Firm Reports for Purposes of,% or Number of its Workforce This Firm Reports for Purposes of Payroll Taxes
pooled:WBES_pooled_establishment.dta,2019,rwam1a,wbes_labor_force_firm_reports,WBES 2019: % of Labor Force This Firm Reports for Purposes of Payroll Taxes?,% of Labor Force This Firm Reports for Purposes of Payroll Taxes?
pooled:WBES_pooled_establishment.dta,2019,rwam1b,wbes_wkrs_firm_reports_purposes,WBES 2019: Number of Workers This Firm Reports for Purposes of Payroll Taxes?,Number of Workers This Firm Reports for Purposes of Payroll Taxes?
pooled:WBES_pooled_establishment.dta,2019,rwb1,wbes_legal_status_firm_rwanda,"WBES 2019: Legal Status of The Firm, Rwanda","Legal Status of The Firm, Rwanda"
pooled:WBES_pooled_establishment.dta,2019,rwb1x,wbes_other_2019,WBES 2019: Other (specify),Other (specify)
pooled:WBES_pooled_establishment.dta,2006,sampstra,wbes_sample_stratum,WBES 2006: Sample stratum,Sample stratum
pooled:WBES_pooled_establishment.dta,2006,screenst,wbes_screener_stratum,WBES 2006: Screener stratum,Screener stratum
pooled:WBES_pooled_establishment.dta,2006,startamp,wbes_am_pm_2006_startamp,WBES 2006: Am/pm,AM/PM
pooled:WBES_pooled_establishment.dta,"2006,2011,2019",status2011,wbes_status_firm,WBES 2006-2019: Status of 2006 firm in 2011,Status of 2006 firm in 2011
pooled:WBES_pooled_establishment.dta,"2006,2011,2019",status2019,wbes_panel_status_2019,WBES 2006-2019: Status in 2019 of the firm interviewed in 2011,Status of 2011 firm in 2019
pooled:WBES_pooled_establishment.dta,"2006,2011,2019,2023",strata,wbes_stratum,WBES: Sampling stratum: industry by size by region,Sampling stratum: industry by size by region
pooled:WBES_pooled_establishment.dta,"2019,2023",stratificationpanelcode,wbes_panel_stratum,WBES 2019-2023: Panel code used in the stratification,panel code
pooled:WBES_pooled_establishment.dta,"2019,2023",stratificationregioncode,wbes_stratum_region,WBES 2019-2023: Stratification region code,Stratification region code
pooled:WBES_pooled_establishment.dta,"2019,2023",stratificationsectorcode,wbes_stratification_sector,WBES 2019-2023: Stratification sector code,stratification sector code
pooled:WBES_pooled_establishment.dta,"2019,2023",stratificationsizecode,wbes_stratification_size,WBES 2019-2023: Stratification size code,stratification size code
pooled:WBES_pooled_establishment.dta,2006,stratmat,wbes_stratum_match,WBES 2006: Stratum Match,Stratum Match
pooled:WBES_pooled_establishment.dta,2011,strict_weights,wbes_unlabelled_column_strict,WBES 2011: Unlabelled column strict_weights as shipped by the World Bank,
pooled:WBES_pooled_establishment.dta,"2006,2011,2019,2023",survey,wbes_survey,WBES: Source survey,Source survey
pooled:WBES_pooled_establishment.dta,2023,tax_select,wbes_random_selection_market_tax,WBES 2023: Random selection for market tax compliance question,Random selection for market tax compliance question
pooled:WBES_pooled_establishment.dta,2019,u1,wbes_rules_regulations_enacted,WBES 2019: Rules or Regulations Enacted Without Prior Notice or Consultation,In Past 3 Yrs Rules or Regulations Enacted Without Prior Notice or Consultation
pooled:WBES_pooled_establishment.dta,2019,u10,wbes_faced_rules_regulations,WBES 2019: Faced Rules or Regulations Applied Differently Than Expectation,In Past 3 Yrs Faced Rules or Regulations Applied Differently Than Expectation
pooled:WBES_pooled_establishment.dta,2019,u11,wbes_prim_focus_applied,WBES 2019: Primary Focus of Rule or Regulation Applied Differently Than,Primary Focus of Rule or Regulation Applied Differently Than Expectation
pooled:WBES_pooled_establishment.dta,2019,u11_pos1,wbes_option_position_u11_1,WBES 2019: Answer option shown in position 1 of question U11,u11. Option in position 1
pooled:WBES_pooled_establishment.dta,2019,u11_pos10,wbes_option_position_u11_10,WBES 2019: Answer option shown in position 10 of question U11,u11. Option in position 10
pooled:WBES_pooled_establishment.dta,2019,u11_pos11,wbes_option_position_u11_11,WBES 2019: Answer option shown in position 11 of question U11,u11. Option in position 11
pooled:WBES_pooled_establishment.dta,2019,u11_pos2,wbes_option_position_u11_2,WBES 2019: Answer option shown in position 2 of question U11,u11. Option in position 2
pooled:WBES_pooled_establishment.dta,2019,u11_pos3,wbes_option_position_u11_3,WBES 2019: Answer option shown in position 3 of question U11,u11. Option in position 3
pooled:WBES_pooled_establishment.dta,2019,u11_pos4,wbes_option_position_u11_4,WBES 2019: Answer option shown in position 4 of question U11,u11. Option in position 4
pooled:WBES_pooled_establishment.dta,2019,u11_pos5,wbes_option_position_u11_5,WBES 2019: Answer option shown in position 5 of question U11,u11. Option in position 5
pooled:WBES_pooled_establishment.dta,2019,u11_pos6,wbes_option_position_u11_6,WBES 2019: Answer option shown in position 6 of question U11,u11. Option in position 6
pooled:WBES_pooled_establishment.dta,2019,u11_pos7,wbes_option_position_u11_7,WBES 2019: Answer option shown in position 7 of question U11,u11. Option in position 7
pooled:WBES_pooled_establishment.dta,2019,u11_pos8,wbes_option_position_u11_8,WBES 2019: Answer option shown in position 8 of question U11,u11. Option in position 8
pooled:WBES_pooled_establishment.dta,2019,u11_pos9,wbes_option_position_u11_9,WBES 2019: Answer option shown in position 9 of question U11,u11. Option in position 9
