scope,wave,native,clean_name,clean_label,native_label
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2016_A_part_i_farm_big,2016_A_part_i_farm",age_group,sas_age_group_unlabelled,"SAS 2016: Column age_group as shipped, no label",
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2015_B_lsf_screening_season_b,2016_A_screening_a_final_big",anti_erosion_activities,sas_anti_erosion_activities_plot,SAS 2015-2016: Anti-erosion activities made on this plot?,2.6.1 Anti-erosion activities made on this plot?
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2015_B_lsf_screening_season_b,2016_A_screening_a_final_big",anti_erosion_activities_pr,sas_type_anti_erosion_pr,SAS 2015-2016: Type of anti-erosion Activities made,2.6.2 Type of anti-erosion Activities made
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2015_B_lsf_screening_season_b,2016_A_screening_a_final_big",anti_erosion_activities_ps,sas_type_anti_erosion_ps,SAS 2015-2016: Type of anti-erosion Activities made,2.6.2 Type of anti-erosion Activities made
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2015_B_lsf_screening_season_b,2016_A_screening_a_final_big",anti_erosion_activities_pt,sas_type_anti_erosion_pt,SAS 2015-2016: Type of anti-erosion Activities made,2.6.2 Type of anti-erosion Activities made
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2014_B_ssf_screening,2014_C_ssf_screening,2015_A_ssf_screening,2015_B_ssf_screening_segment,2016_B_farmq_screening,2016_B_lsf_screening,2016_C_screeningc",anti_erosive_activities,sas_anti_erosive_2014_2016,SAS 2014-2016: Anti erosive activity-1,2.8.2 Anti erosive activity-1
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2014_B_ssf_screening,2014_C_ssf_screening,2015_A_ssf_screening,2015_B_ssf_screening_segment,2016_B_farmq_screening,2016_B_lsf_screening,2016_C_screeningc",anti_erosive_activitiet,sas_anti_erosive_antierosiv,SAS 2014-2016: Anti erosive activity-3,2.8.2 Anti erosive activity-3
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2014_B_ssf_screening,2014_C_ssf_screening,2015_A_ssf_screening,2015_B_ssf_screening_segment,2016_B_farmq_screening,2016_B_lsf_screening,2016_C_screeningc",anti_erosive_activitieu,sas_anti_erosive_antierosiv_2,SAS 2014-2016: Anti erosive activity-2,2.8.2 Anti erosive activity-2
pooled:SAS_pooled_plotcrop_2013_2016.dta,2016_A_screening_a_final,anti_erosive_activity_1,sas_anti_erosive_activity1_2016,SAS 2016: Anti erosive activity-1,2.8.2 anti erosive activity-1
pooled:SAS_pooled_plotcrop_2013_2016.dta,2016_A_screening_a_final,anti_erosive_activity_2,sas_anti_erosive_activity2_2016,SAS 2016: Anti erosive activity-2,2.8.2 anti erosive activity-2
pooled:SAS_pooled_plotcrop_2013_2016.dta,2016_A_screening_a_final,anti_erosive_activity_3,sas_anti_erosive_activity3_2016,SAS 2016: Anti erosive activity-3,2.8.2 anti erosive activity-3
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2015_B_ssf_screening_segment,2016_A_screening_a_final,2016_B_farmq_screening,2016_B_lsf_screening,2016_C_screeningc",anti_erosive_practice,sas_anti_erosion_activ_2015_2016,SAS 2015-2016: Anti erosion activities done on this plot?,2.8.1 Anti_erosion activities done on this plot?
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2014_B_ssf_screening,2014_C_ssf_screening,2015_A_ssf_screening",anti_erosive_practice_v2,sas_anti_erosive_2014_2015,SAS 2014-2015: Anti erosive practice,2.8.1 anti_erosive_practice
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2013_B_ssf_pure_mixed_crop_land,2013_C_area_province_crop_c,2013_C_ssf_pure_and_mixed_c",area,sas_area_hectare_2013,SAS 2013: Area in Hectare,Area in Hectare
pooled:SAS_pooled_plotcrop_2013_2016.dta,2016_A_screening_a_final,area_crop,sas_using_perc_interv_2016,SAS 2016: Using perc interv,area3 using perc interv
pooled:SAS_pooled_plotcrop_2013_2016.dta,2016_A_screening_a_final_big,area_crop_v2,sas_crop_area_2016,SAS 2016: Crop area,crop area
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2013_A_area_a,2013_A_big_farmer_a",area_ha,sas_area_hectare_ha,SAS 2013: Area Hectare,Area Hectare
pooled:SAS_pooled_plotcrop_2013_2016.dta,2016_B_farmq_screening,area_sqm,sas_area_sqm,SAS 2016: Area SQm,Area_SQm
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2013_A_area_a,2013_A_big_farmer_a,2013_B_lsf_area,2013_B_ssf_pure_mixed_crop_land,2013_C_ssf_pure_and_mixed_c,2016_A_screening_a_final_big,2016_A_screening_a_final",association,sas_association_unlabelled,"SAS 2013-2016: Column association as shipped, no label",
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2013_A_date_sowing_production_harvest,2013_B_lsf_area,2013_B_lsf_sowing_production_harvest,2013_B_ssf_pure_mixed_crop_land",c03b,sas_crop_planted_crop,SAS 2013: Specify the crop planted - Crop Name,1.3B Specify the crop planted - Crop Name
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2014_A_farmq_part1,2014_A_lsf_farmq_part1,2014_C_farmq_part1,2015_A_farmq_part1,2015_A_plot_ident_lsf,2015_C_phase_2_part_1,2016_A_part_i_farm_big,2016_A_part_i_farm",c05,sas_starting_date_05_2014_2016,SAS 2014-2016: Starting date for sowing ? Code,1.5 Starting date for sowing ? Code
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2014_B_farmq_part1,2014_B_lsf_farmq_part1,2015_B_farmq_part1,2016_B_farmq_part1,2016_B_lsf_farmq_part1",c05_v2,sas_starting_date_v2_2014_2016,SAS 2014-2016: Starting date for sowing ? Code,1.5 Starting date for sowing ? Code
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2013_B_lsf_sowing_production_harvest,2013_B_ssf_sowing_production_harvest",c05_v3,sas_starting_date_sowing_v3_2013,SAS 2013: Starting date for sowing,Starting date for sowing
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2013_A_date_sowing_production_harvest,2013_A_lsf_date_sowing_production_harvest",c05_v4,sas_starting_date_sowing_v4_2013,SAS 2013: Starting date for sowing ? Code,1.5 Starting date for sowing ? Code
pooled:SAS_pooled_plotcrop_2013_2016.dta,2016_C_farmq_part1,c05_v5,sas_starting_date_sowing_2016,SAS 2016: Starting date for sowing ? Code,1.5 Starting date for sowing ? Code
pooled:SAS_pooled_plotcrop_2013_2016.dta,2013_C_ssf_sowing_production_harvest_c,c05_v6,sas_starting_date_sowing_v6_2013,SAS 2013: Starting date for sowing ? Code,1.6 Starting date for sowing ? Code
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2013_A_date_sowing_production_harvest,2013_A_lsf_date_sowing_production_harvest,2013_B_ssf_sowing_production_harvest",c12,sas_prod_expectation_28th_2013,SAS 2013: Production expectation by 28th February 2013,Production expectation by 28th February 2013
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2013_B_lsf_sowing_production_harvest,2013_C_ssf_sowing_production_harvest_c",c12_v2,sas_expect_prod_crop_31st_2013,SAS 2013: Do you expect any production on this crop before 31st August 2013?,1.14  Do you expect any production on this crop before 31st August 2013?
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2013_A_date_sowing_production_harvest,2013_A_lsf_date_sowing_production_harvest,2013_B_lsf_sowing_production_harvest,2013_B_ssf_sowing_production_harvest,2013_C_ssf_sowing_production_harvest_c",c13,sas_expected_date_harvesting,SAS 2013: What is the expected date for harvesting?,1.15 What is the expected date for harvesting?
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2013_A_area_a,2013_A_big_farmer_a,2013_A_date_sowing_production_harvest,2013_A_lsf_date_sowing_production_harvest,2013_B_lsf_area,2013_B_lsf_sowing_production_harvest,2013_B_ssf_pure_mixed_crop_land,2013_B_ssf_sowing_production_harvest,2013_C_area_province_crop_c,2013_C_ssf_pure_and_mixed_c,2013_C_ssf_sowing_production_harvest_c,2014_A_farmq_part1,2014_A_farmq_screening,2014_A_lsf_farmq_part1,2014_A_lsf_screening,2014_B_farmq_part1,2014_B_lsf_farmq_part1,2014_B_lsf_screening,2014_B_ssf_screening,2014_C_farmq_part1,2014_C_ssf_screening,2015_A_farmq_part1,2015_A_lsf_screening,2015_A_plot_ident_lsf,2015_A_ssf_screening,2015_B_farmq_part1,2015_B_lsf_screening_season_b,2015_B_ssf_screening_segment,2015_C_phase_2_part_1,2015_C_screening_c,2016_A_part_i_farm_big,2016_A_part_i_farm,2016_A_screening_a_final_big,2016_A_screening_a_final,2016_B_farmq_part1,2016_B_farmq_screening,2016_B_lsf_farmq_part1,2016_B_lsf_screening,2016_C_farmq_part1,2016_C_screeningc",crop,sas_crop,SAS: Crop code of the wave's own list,"Crop code (native list of the wave -- the lists differ before / from 2020; see crop_name, crop_list)"
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2013_A_area_a,2013_A_big_farmer_a,2013_A_date_sowing_production_harvest,2013_A_lsf_date_sowing_production_harvest,2013_B_lsf_area,2013_B_lsf_sowing_production_harvest,2013_B_ssf_pure_mixed_crop_land,2013_B_ssf_sowing_production_harvest,2013_C_area_province_crop_c,2013_C_ssf_pure_and_mixed_c,2013_C_ssf_sowing_production_harvest_c,2014_A_farmq_part1,2014_A_farmq_screening,2014_A_lsf_farmq_part1,2014_A_lsf_screening,2014_B_farmq_part1,2014_B_lsf_farmq_part1,2014_B_lsf_screening,2014_B_ssf_screening,2014_C_farmq_part1,2014_C_ssf_screening,2015_A_farmq_part1,2015_A_lsf_screening,2015_A_plot_ident_lsf,2015_A_ssf_screening,2015_B_farmq_part1,2015_B_lsf_screening_season_b,2015_B_ssf_screening_segment,2015_C_phase_2_part_1,2015_C_screening_c,2016_A_part_i_farm_big,2016_A_part_i_farm,2016_A_screening_a_final_big,2016_A_screening_a_final,2016_B_farmq_part1,2016_B_farmq_screening,2016_B_lsf_farmq_part1,2016_B_lsf_screening,2016_C_farmq_part1,2016_C_screeningc",crop_area_ha,sas_crop_area_ha,SAS: Crop area in hectares,Crop area on the plot (ha) -- CORE map [from ha: ]
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2013_A_area_a,2013_A_big_farmer_a,2013_A_date_sowing_production_harvest,2013_A_lsf_date_sowing_production_harvest,2013_B_lsf_area,2013_B_lsf_sowing_production_harvest,2013_B_ssf_pure_mixed_crop_land,2013_B_ssf_sowing_production_harvest,2013_C_area_province_crop_c,2013_C_ssf_pure_and_mixed_c,2013_C_ssf_sowing_production_harvest_c,2014_A_farmq_part1,2014_A_farmq_screening,2014_A_lsf_farmq_part1,2014_A_lsf_screening,2014_B_farmq_part1,2014_B_lsf_farmq_part1,2014_B_lsf_screening,2014_B_ssf_screening,2014_C_farmq_part1,2014_C_ssf_screening,2015_A_farmq_part1,2015_A_lsf_screening,2015_A_plot_ident_lsf,2015_A_ssf_screening,2015_B_farmq_part1,2015_B_lsf_screening_season_b,2015_B_ssf_screening_segment,2015_C_phase_2_part_1,2015_C_screening_c,2016_A_part_i_farm_big,2016_A_part_i_farm,2016_A_screening_a_final_big,2016_A_screening_a_final,2016_B_farmq_part1,2016_B_farmq_screening,2016_B_lsf_farmq_part1,2016_B_lsf_screening,2016_C_farmq_part1,2016_C_screeningc",crop_list,sas_crop_code_list,SAS: Crop code list generation,Crop code list generation of crop (codes comparable only within a list; use crop_name for the text)
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2013_A_area_a,2013_A_big_farmer_a,2013_A_date_sowing_production_harvest,2013_A_lsf_date_sowing_production_harvest,2013_B_lsf_area,2013_B_lsf_sowing_production_harvest,2013_B_ssf_pure_mixed_crop_land,2013_B_ssf_sowing_production_harvest,2013_C_area_province_crop_c,2013_C_ssf_pure_and_mixed_c,2013_C_ssf_sowing_production_harvest_c,2014_A_farmq_part1,2014_A_farmq_screening,2014_A_lsf_farmq_part1,2014_A_lsf_screening,2014_B_farmq_part1,2014_B_lsf_farmq_part1,2014_B_lsf_screening,2014_B_ssf_screening,2014_C_farmq_part1,2014_C_ssf_screening,2015_A_farmq_part1,2015_A_lsf_screening,2015_A_plot_ident_lsf,2015_A_ssf_screening,2015_B_farmq_part1,2015_B_lsf_screening_season_b,2015_B_ssf_screening_segment,2015_C_phase_2_part_1,2015_C_screening_c,2016_A_part_i_farm_big,2016_A_part_i_farm,2016_A_screening_a_final_big,2016_A_screening_a_final,2016_B_farmq_part1,2016_B_farmq_screening,2016_B_lsf_farmq_part1,2016_B_lsf_screening,2016_C_farmq_part1,2016_C_screeningc",crop_name,sas_crop_name,SAS: Crop name,Crop name (text of the wave's own crop list for crop)
pooled:SAS_pooled_plotcrop_2013_2016.dta,2016_B_farmq_screening,density_percentage,sas_density,SAS 2016: Density%,2.9.4 Density%
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2013_A_area_a,2013_A_big_farmer_a,2013_A_date_sowing_production_harvest,2013_A_lsf_date_sowing_production_harvest,2013_B_lsf_area,2013_B_lsf_sowing_production_harvest,2013_B_ssf_pure_mixed_crop_land,2013_B_ssf_sowing_production_harvest,2013_C_area_province_crop_c,2013_C_ssf_pure_and_mixed_c,2013_C_ssf_sowing_production_harvest_c,2014_A_farmq_part1,2014_A_farmq_screening,2014_A_lsf_farmq_part1,2014_A_lsf_screening,2014_B_farmq_part1,2014_B_lsf_farmq_part1,2014_B_lsf_screening,2014_B_ssf_screening,2014_C_farmq_part1,2014_C_ssf_screening,2015_A_farmq_part1,2015_A_lsf_screening,2015_A_plot_ident_lsf,2015_A_ssf_screening,2015_B_farmq_part1,2015_B_lsf_screening_season_b,2015_B_ssf_screening_segment,2015_C_phase_2_part_1,2015_C_screening_c,2016_A_part_i_farm_big,2016_A_part_i_farm,2016_A_screening_a_final_big,2016_A_screening_a_final,2016_B_farmq_part1,2016_B_farmq_screening,2016_B_lsf_farmq_part1,2016_B_lsf_screening,2016_C_farmq_part1,2016_C_screeningc",farm_type,sas_farm_type,"SAS: Farm type: 1 small-scale, 2 large-scale","1 small-scale farmer (area frame), 2 large-scale farmer (list frame)"
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2014_A_farmq_screening,2014_B_ssf_screening,2015_A_ssf_screening,2015_B_lsf_screening_season_b,2015_B_ssf_screening_segment",group_crop,sas_group_crop_2014_2015,"SAS 2014-2015: Column group_crop as shipped, no label",
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2016_A_screening_a_final_big,2016_A_screening_a_final",group_crop_v2,sas_group_crop_v2_2016,"SAS 2016: Column group_crop_v2 as shipped, no label",
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2013_C_area_province_crop_c,2014_B_lsf_screening",group_crop_v3,sas_group_crop_v3_2013_2014,"SAS 2013-2014: Column group_crop_v3 as shipped, no label",
pooled:SAS_pooled_plotcrop_2013_2016.dta,2014_C_ssf_screening,group_of_crops,sas_group_of_crops_unlabelled,"SAS 2014: Column group_of_crops as shipped, no label",
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2014_A_farmq_screening,2014_A_lsf_screening,2014_B_lsf_screening,2014_B_ssf_screening,2014_C_ssf_screening,2015_A_lsf_screening,2015_A_ssf_screening,2015_B_lsf_screening_season_b,2015_B_ssf_screening_segment,2015_C_screening_c,2016_B_lsf_screening,2016_C_screeningc",ha,sas_ha_unlabelled,"SAS 2014-2016: Column ha as shipped, no label",
pooled:SAS_pooled_plotcrop_2013_2016.dta,2016_B_farmq_screening,ha_d,sas_developed_area_hectare,SAS 2016: Developed area in hectare,Developed area in hectare
pooled:SAS_pooled_plotcrop_2013_2016.dta,2016_B_farmq_screening,ha_p,sas_physical_area_hectare,SAS 2016: Physical area in hectare,Physical area in hectare
pooled:SAS_pooled_plotcrop_2013_2016.dta,2016_B_lsf_screening,ha_phy,sas_ha_phy_unlabelled,"SAS 2016: Column ha_phy as shipped, no label",
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2013_A_area_a,2013_A_big_farmer_a,2013_A_date_sowing_production_harvest,2013_B_lsf_area,2013_B_lsf_sowing_production_harvest,2013_B_ssf_pure_mixed_crop_land,2013_B_ssf_sowing_production_harvest,2013_C_area_province_crop_c,2013_C_ssf_pure_and_mixed_c,2013_C_ssf_sowing_production_harvest_c,2014_A_farmq_part1,2014_A_farmq_screening,2014_A_lsf_farmq_part1,2014_A_lsf_screening,2014_B_farmq_part1,2014_B_lsf_farmq_part1,2014_B_lsf_screening,2014_B_ssf_screening,2014_C_farmq_part1,2014_C_ssf_screening,2015_A_farmq_part1,2015_A_lsf_screening,2015_A_plot_ident_lsf,2015_A_ssf_screening,2015_B_farmq_part1,2015_B_lsf_screening_season_b,2015_B_ssf_screening_segment,2015_C_phase_2_part_1,2015_C_screening_c,2016_A_part_i_farm_big,2016_A_part_i_farm,2016_A_screening_a_final_big,2016_A_screening_a_final,2016_B_farmq_part1,2016_B_farmq_screening,2016_B_lsf_farmq_part1,2016_B_lsf_screening,2016_C_farmq_part1,2016_C_screeningc",holder,sas_holder,SAS 2013-2016: Holder or questionnaire identifier,Holder / questionnaire id (as shipped)
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2016_A_part_i_farm_big,2016_A_part_i_farm",i08a,sas_nature_operator,SAS 2016: Nature of Operator,0.8 Nature of Operator
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2016_A_part_i_farm_big,2016_A_part_i_farm",i09,sas_sex,SAS 2016: Sex,0.9 Sex
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2016_A_part_i_farm_big,2016_A_part_i_farm",i10,sas_age_operator,SAS 2016: Age of the operator,0.10 Age of the operator
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2016_A_part_i_farm_big,2016_A_part_i_farm",i11,sas_education_level_operator,SAS 2016: Education level of the operator,0.11 Education level of the operator
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2016_A_part_i_farm_big,2016_A_part_i_farm",i16,sas_agricultural_activity,SAS 2016: Agricultural activity,0.16 Agricultural activity
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2016_A_part_i_farm_big,2016_A_part_i_farm",i17,sas_agriculture_cooperative,SAS 2016: Are you a member of any Agriculture Cooperative,0.17 Are you a member of any Agriculture Cooperative
pooled:SAS_pooled_plotcrop_2013_2016.dta,2013_A_lsf_date_sowing_production_harvest,id2,sas_district_2013,SAS 2013: District,0.2 District
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2013_A_area_a,2013_A_big_farmer_a,2013_A_date_sowing_production_harvest,2013_B_ssf_pure_mixed_crop_land,2013_B_ssf_sowing_production_harvest",id2a,sas_district_2013_id2a,SAS 2013: An District,An_District
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2013_A_area_a,2013_A_lsf_date_sowing_production_harvest",id7,sas_tract_number,SAS 2013: Tract number,0.5B Tract number
pooled:SAS_pooled_plotcrop_2013_2016.dta,2014_A_lsf_farmq_part1,is_this_crop_for_this_agri,sas_crop_agricultural_season,SAS 2014: Is this crop for this agricultural season?,1.7 is this crop for this agricultural season?
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2015_B_lsf_screening_season_b,2016_A_screening_a_final_big",is_this_plot_being_used_bf_h,sas_plot_used_bf_herself,SAS 2015-2016: Is this plot being used BF him/herself,2.5 Is this plot being used BF him/herself
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2014_A_farmq_screening,2014_B_lsf_screening,2014_B_ssf_screening,2014_C_ssf_screening,2015_A_lsf_screening,2015_A_ssf_screening,2015_B_lsf_screening_season_b,2015_B_ssf_screening_segment,2015_C_screening_c,2016_A_screening_a_final_big,2016_A_screening_a_final,2016_B_farmq_screening,2016_B_lsf_screening,2016_C_screeningc",land_use,sas_land_use_2014_2016,SAS 2014-2016: Land Use,2.6 Land Use
pooled:SAS_pooled_plotcrop_2013_2016.dta,2014_A_lsf_screening,land_use_v2,sas_land_use_2014,SAS 2014: Land use,2.6 land use
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2014_C_ssf_screening,2015_A_lsf_screening,2015_A_ssf_screening,2015_B_lsf_screening_season_b,2015_B_ssf_screening_segment,2015_C_screening_c,2016_A_screening_a_final_big,2016_A_screening_a_final,2016_B_farmq_screening,2016_B_lsf_screening,2016_C_screeningc",non_agri_land_type,sas_non_agri_land_type_2014_2016,SAS 2014-2016: Non-agri land type,2.7 Non-agri land type
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2014_A_farmq_screening,2014_A_lsf_screening,2014_B_lsf_screening,2014_B_ssf_screening",non_agri_land_type_v2,sas_non_agri_land_type_2014,SAS 2014: Non-agri land type,2.8 non-agri land type
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2013_A_big_farmer_a,2013_A_date_sowing_production_harvest,2013_A_lsf_date_sowing_production_harvest,2013_B_lsf_area,2013_B_lsf_sowing_production_harvest,2013_B_ssf_pure_mixed_crop_land,2013_B_ssf_sowing_production_harvest,2013_C_ssf_pure_and_mixed_c,2013_C_ssf_sowing_production_harvest_c,2014_A_farmq_part1,2014_A_farmq_screening,2014_A_lsf_farmq_part1,2014_A_lsf_screening,2014_B_farmq_part1,2014_B_lsf_farmq_part1,2014_B_lsf_screening,2014_B_ssf_screening,2014_C_farmq_part1,2014_C_ssf_screening,2015_A_farmq_part1,2015_A_lsf_screening,2015_A_plot_ident_lsf,2015_A_ssf_screening,2015_B_farmq_part1,2015_B_lsf_screening_season_b,2015_B_ssf_screening_segment,2015_C_phase_2_part_1,2016_A_part_i_farm_big,2016_A_part_i_farm,2016_A_screening_a_final_big,2016_A_screening_a_final,2016_B_farmq_part1,2016_B_farmq_screening,2016_B_lsf_farmq_part1,2016_B_lsf_screening,2016_C_farmq_part1,2016_C_screeningc",plot,sas_plot,SAS 2013-2016: Plot number,Plot number within segment/holder
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2014_A_farmq_screening,2014_A_lsf_screening,2014_B_lsf_screening,2014_B_ssf_screening,2015_A_lsf_screening,2015_A_ssf_screening,2015_B_lsf_screening_season_b,2015_B_ssf_screening_segment",plot_area,sas_plot_area_unlabelled,"SAS 2014-2015: Column plot_area as shipped, no label",
pooled:SAS_pooled_plotcrop_2013_2016.dta,2014_C_ssf_screening,plot_area_sqm,sas_plot_area,SAS 2014: Plot area,plot area
pooled:SAS_pooled_plotcrop_2013_2016.dta,2015_C_screening_c,plot_id,sas_plot_id_unlabelled,"SAS 2015: Column plot_id as shipped, no label",
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2013_A_area_a,2013_A_big_farmer_a,2013_A_date_sowing_production_harvest,2013_A_lsf_date_sowing_production_harvest,2013_B_lsf_area,2013_B_ssf_pure_mixed_crop_land,2013_B_ssf_sowing_production_harvest,2013_C_area_province_crop_c,2013_C_ssf_pure_and_mixed_c,2013_C_ssf_sowing_production_harvest_c,2014_A_lsf_farmq_part1,2014_A_lsf_screening,2014_B_lsf_farmq_part1,2014_B_lsf_screening,2015_A_lsf_screening,2015_A_plot_ident_lsf,2015_B_lsf_screening_season_b,2016_A_part_i_farm_big,2016_A_screening_a_final_big,2016_B_lsf_farmq_part1,2016_B_lsf_screening",prov,sas_province,"SAS 2013-2016: Province, NISR code 1-5","Province (1-5, NISR codes)"
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2013_A_area_a,2013_A_big_farmer_a,2013_A_date_sowing_production_harvest,2013_A_lsf_date_sowing_production_harvest,2013_B_lsf_area,2013_B_lsf_sowing_production_harvest,2013_B_ssf_pure_mixed_crop_land,2013_B_ssf_sowing_production_harvest,2013_C_area_province_crop_c,2013_C_ssf_pure_and_mixed_c,2013_C_ssf_sowing_production_harvest_c,2014_A_farmq_part1,2014_A_farmq_screening,2014_A_lsf_farmq_part1,2014_A_lsf_screening,2014_B_farmq_part1,2014_B_lsf_farmq_part1,2014_B_lsf_screening,2014_B_ssf_screening,2014_C_farmq_part1,2014_C_ssf_screening,2015_A_farmq_part1,2015_A_lsf_screening,2015_A_plot_ident_lsf,2015_A_ssf_screening,2015_B_farmq_part1,2015_B_lsf_screening_season_b,2015_B_ssf_screening_segment,2015_C_phase_2_part_1,2015_C_screening_c,2016_A_part_i_farm_big,2016_A_part_i_farm,2016_A_screening_a_final_big,2016_A_screening_a_final,2016_B_farmq_part1,2016_B_farmq_screening,2016_B_lsf_farmq_part1,2016_B_lsf_screening,2016_C_farmq_part1,2016_C_screeningc",record_type,sas_record_type,SAS: Record type of the shipped file,"Record type of the shipped file: screening / crop area / sowing-production-harvest / plot roster (keys are unique only within a record type, if at all)"
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2014_A_farmq_screening,2014_B_ssf_screening,2014_C_ssf_screening,2015_A_ssf_screening,2015_B_ssf_screening_segment",resident_in_the_segment,sas_resident_segment_2014_2015,SAS 2014-2015: Resident in the segment,2.3.6 Resident in the segment
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2015_C_screening_c,2016_A_screening_a_final,2016_B_farmq_screening,2016_C_screeningc",resident_in_the_segment_v2,sas_resident_segment_2015_2016,SAS 2015-2016: Resident in the segment,2.3.6 Resident in the segment
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2013_A_area_a,2013_A_big_farmer_a,2013_A_date_sowing_production_harvest,2013_A_lsf_date_sowing_production_harvest,2013_B_lsf_area,2013_B_lsf_sowing_production_harvest,2013_B_ssf_pure_mixed_crop_land,2013_B_ssf_sowing_production_harvest,2013_C_area_province_crop_c,2013_C_ssf_pure_and_mixed_c,2013_C_ssf_sowing_production_harvest_c,2014_A_farmq_part1,2014_A_farmq_screening,2014_A_lsf_farmq_part1,2014_A_lsf_screening,2014_B_farmq_part1,2014_B_lsf_farmq_part1,2014_B_lsf_screening,2014_B_ssf_screening,2014_C_farmq_part1,2014_C_ssf_screening,2015_A_farmq_part1,2015_A_lsf_screening,2015_A_plot_ident_lsf,2015_A_ssf_screening,2015_B_farmq_part1,2015_B_lsf_screening_season_b,2015_B_ssf_screening_segment,2015_C_phase_2_part_1,2015_C_screening_c,2016_A_part_i_farm_big,2016_A_part_i_farm,2016_A_screening_a_final_big,2016_A_screening_a_final,2016_B_farmq_part1,2016_B_farmq_screening,2016_B_lsf_farmq_part1,2016_B_lsf_screening,2016_C_farmq_part1,2016_C_screeningc",season,sas_season,SAS: Agricultural season,"Season (A, B, C)"
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2014_A_farmq_screening,2014_A_lsf_screening,2014_B_ssf_screening,2014_C_ssf_screening,2015_A_lsf_screening,2015_A_ssf_screening,2016_A_screening_a_final_big,2016_A_screening_a_final",season_a_crop,sas_season_crop,SAS 2014-2016: Season a crop,2.10 season a crop
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2014_B_lsf_screening,2015_B_lsf_screening_season_b,2015_B_ssf_screening_segment,2016_B_farmq_screening,2016_B_lsf_screening",season_b_crop,sas_season_b_crop_b_crop,SAS 2014-2016: Season B crop,2.8 Season B crop
pooled:SAS_pooled_plotcrop_2013_2016.dta,2016_C_screeningc,season_c_crop,sas_season_b_crop_c_crop,SAS 2016: Season B crop,2.10 Season B crop
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2014_B_farmq_part1,2015_A_plot_ident_lsf,2015_B_farmq_part1,2015_C_phase_2_part_1",seeds,sas_type_seeds_sown_2014_2015,SAS 2014-2015: Type of seeds sown,1.6 Type of seeds sown
pooled:SAS_pooled_plotcrop_2013_2016.dta,2014_A_farmq_part1,seeds_v2,sas_type_seeds_sowed_v2_2014,SAS 2014: Type of seeds sowed,1.8 type of seeds sowed
pooled:SAS_pooled_plotcrop_2013_2016.dta,"2013_A_area_a,2013_A_date_sowing_production_harvest",segment,sas_segment,SAS 2013: Segment or list-frame identifier,"Segment id (area frame) or LSF id (list frame), as shipped"
